timestamp,"rule.level","rule.description","data.win.system.message","data.win.eventdata.commandLine","data.win.eventdata.targetObject","full_log","data.win.eventdata.details"
"May 24, 2020 @ 16:22:00.285",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:47.158
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:47.160381200Z"",""eventRecordID"":""1427"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:47.158\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:47.158"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:59.270",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:46.142
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:46.151307400Z"",""eventRecordID"":""1426"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:46.142\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:46.142"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:58.238",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:45.127
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:45.128983100Z"",""eventRecordID"":""1425"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:45.127\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:45.127"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:57.223",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:44.111
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:44.116528700Z"",""eventRecordID"":""1423"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:44.111\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:44.111"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:56.209",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:43.095
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:43.099824800Z"",""eventRecordID"":""1422"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:43.095\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:43.095"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:55.192",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:42.080
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:42.083683300Z"",""eventRecordID"":""1421"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:42.080\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:42.080"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:54.192",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:41.065
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:41.066677800Z"",""eventRecordID"":""1420"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:41.065\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:41.065"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:53.178",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:40.049
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:40.051225700Z"",""eventRecordID"":""1419"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:40.049\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:40.049"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:52.363",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:39.034
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:39.035504200Z"",""eventRecordID"":""1418"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:39.034\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:39.034"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:21:52.286",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:38.017
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:38.020685200Z"",""eventRecordID"":""1415"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:38.017\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:38.017"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
